iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
161,"(6, 8)","(7, 8)",West,"['(6, 9)', '(7, 8)']","['(6, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)', '(6, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+121 more)]",50,12,62
162,"(4, 12)","(4, 11)",North,"['(4, 13)', '(4, 11)']","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)', '(6, 9)']","['(25, 9)', '(34, 8)', '(6, 9)', '(3, 3)', '(4, 13)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+122 more)]",50,14,64
163,"(25, 9)","(24, 9)",East,"['(26, 9)', '(24, 9)']","['(25, 9)', '(34, 8)', '(6, 9)', '(3, 3)', '(4, 13)']","['(34, 8)', '(3, 3)', '(6, 9)', '(4, 13)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+123 more)]",32,32,64
164,"(34, 8)","(33, 8)",East,"['(34, 7)', '(33, 8)']","['(34, 8)', '(3, 3)', '(6, 9)', '(4, 13)', '(26, 9)']","['(3, 3)', '(34, 7)', '(6, 9)', '(26, 9)', '(4, 13)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+124 more)]",24,40,64
165,"(3, 3)","(2, 3)",East,"['(4, 3)', '(2, 3)']","['(3, 3)', '(34, 7)', '(6, 9)', '(26, 9)', '(4, 13)']","['(6, 9)', '(34, 7)', '(4, 13)', '(26, 9)', '(4, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+125 more)]",60,4,64
166,"(6, 9)","(6, 8)",North,"['(6, 10)', '(6, 8)']","['(6, 9)', '(34, 7)', '(4, 13)', '(26, 9)', '(4, 3)']","['(34, 7)', '(26, 9)', '(4, 13)', '(4, 3)', '(6, 10)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+126 more)]",51,13,64
167,"(34, 7)","(34, 8)",South,"['(34, 8)', '(34, 6)']","['(34, 7)', '(26, 9)', '(4, 13)', '(4, 3)', '(6, 10)']","['(34, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+127 more)]",25,39,64
168,"(34, 6)","(34, 7)",South,"['(34, 7)', '(33, 6)']","['(34, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","['(33, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+128 more)]",26,38,64
169,"(33, 6)","(34, 6)",West,"['(34, 6)', '(32, 6)']","['(33, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","['(32, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), ... (+129 more)]",27,37,64
170,"(32, 6)","(33, 6)",West,"['(33, 6)', '(31, 6)']","['(32, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","['(31, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), ... (+130 more)]",28,36,64
171,"(31, 6)","(32, 6)",West,"['(32, 6)', '(30, 6)']","['(31, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","['(30, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), ... (+131 more)]",29,35,64
172,"(30, 6)","(31, 6)",West,"['(30, 5)', '(31, 6)', '(29, 6)']","['(30, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","['(30, 5)', '(4, 13)', '(29, 6)', '(4, 3)', '(26, 9)', '(6, 10)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), ... (+132 more)]",30,34,64
173,"(30, 5)","(30, 6)",South,"['(30, 6)', '(30, 4)']","['(30, 5)', '(4, 13)', '(29, 6)', '(4, 3)', '(26, 9)', '(6, 10)']","['(29, 6)', '(4, 13)', '(30, 4)', '(4, 3)', '(26, 9)', '(6, 10)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), ... (+133 more)]",31,33,64
174,"(29, 6)","(30, 6)",West,"['(30, 6)']","['(29, 6)', '(4, 13)', '(30, 4)', '(4, 3)', '(26, 9)', '(6, 10)']","['(30, 4)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), ... (+134 more)]",31,33,64
175,"(30, 4)","(30, 5)",South,"['(30, 5)', '(30, 3)', '(31, 4)']","['(30, 4)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']","['(30, 3)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)', '(31, 4)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+135 more)]",32,32,64
176,"(30, 3)","(30, 4)",South,"['(30, 4)', '(31, 3)']","['(30, 3)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)', '(31, 4)']","['(4, 13)', '(26, 9)', '(6, 10)', '(4, 3)', '(31, 4)', '(31, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+136 more)]",33,31,64
177,"(4, 13)","(4, 12)",North,"['(4, 14)', '(4, 12)']","['(4, 13)', '(26, 9)', '(6, 10)', '(4, 3)', '(31, 4)', '(31, 3)']","['(26, 9)', '(4, 3)', '(6, 10)', '(31, 3)', '(31, 4)', '(4, 14)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+137 more)]",51,15,66
178,"(26, 9)","(25, 9)",East,"['(27, 9)', '(25, 9)']","['(26, 9)', '(4, 3)', '(6, 10)', '(31, 3)', '(31, 4)', '(4, 14)']","['(4, 3)', '(31, 4)', '(6, 10)', '(31, 3)', '(4, 14)', '(27, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+138 more)]",33,33,66
179,"(4, 3)","(3, 3)",East,"['(5, 3)', '(3, 3)']","['(4, 3)', '(31, 4)', '(6, 10)', '(31, 3)', '(4, 14)', '(27, 9)']","['(6, 10)', '(31, 4)', '(27, 9)', '(31, 3)', '(4, 14)', '(5, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+139 more)]",61,5,66
180,"(6, 10)","(6, 9)",North,"['(6, 11)', '(6, 9)']","['(6, 10)', '(31, 4)', '(27, 9)', '(31, 3)', '(4, 14)', '(5, 3)']","['(31, 4)', '(31, 3)', '(27, 9)', '(5, 3)', '(4, 14)', '(6, 11)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+140 more)]",52,14,66
181,"(31, 4)","(30, 4)",East,"['(31, 3)', '(32, 4)', '(30, 4)']","['(31, 4)', '(31, 3)', '(27, 9)', '(5, 3)', '(4, 14)', '(6, 11)']","['(31, 3)', '(4, 14)', '(27, 9)', '(5, 3)', '(6, 11)', '(32, 4)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+141 more)]",33,33,66
182,"(31, 3)","(30, 3)",East,"['(31, 4)', '(30, 3)']","['(31, 3)', '(4, 14)', '(27, 9)', '(5, 3)', '(6, 11)', '(32, 4)']","['(4, 14)', '(5, 3)', '(27, 9)', '(32, 4)', '(6, 11)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+142 more)]",34,32,66
183,"(4, 14)","(4, 13)",North,"['(4, 13)', '(5, 14)']","['(4, 14)', '(5, 3)', '(27, 9)', '(32, 4)', '(6, 11)']","['(27, 9)', '(5, 3)', '(6, 11)', '(32, 4)', '(5, 14)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+143 more)]",52,16,68
184,"(27, 9)","(26, 9)",East,"['(27, 8)', '(26, 9)']","['(27, 9)', '(5, 3)', '(6, 11)', '(32, 4)', '(5, 14)']","['(5, 3)', '(32, 4)', '(6, 11)', '(5, 14)', '(27, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), ... (+144 more)]",34,34,68
185,"(5, 3)","(4, 3)",East,"['(6, 3)', '(4, 3)']","['(5, 3)', '(32, 4)', '(6, 11)', '(5, 14)', '(27, 8)']","['(6, 11)', '(32, 4)', '(27, 8)', '(5, 14)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), (25, 11), ... (+145 more)]",62,6,68
186,"(6, 11)","(6, 10)",North,"['(6, 12)', '(6, 10)']","['(6, 11)', '(32, 4)', '(27, 8)', '(5, 14)', '(6, 3)']","['(32, 4)', '(5, 14)', '(27, 8)', '(6, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), ... (+146 more)]",53,15,68
187,"(32, 4)","(31, 4)",East,"['(33, 4)', '(31, 4)']","['(32, 4)', '(5, 14)', '(27, 8)', '(6, 3)', '(6, 12)']","['(27, 8)', '(5, 14)', '(6, 12)', '(6, 3)', '(33, 4)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), (24, 12), ... (+147 more)]",34,34,68
188,"(27, 8)","(27, 9)",South,"['(27, 9)', '(27, 7)']","['(27, 8)', '(5, 14)', '(6, 12)', '(6, 3)', '(33, 4)']","['(27, 7)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), ... (+148 more)]",35,33,68
189,"(27, 7)","(27, 8)",South,"['(27, 8)', '(27, 6)']","['(27, 7)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","['(27, 6)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (1, 10), ... (+149 more)]",36,32,68
190,"(27, 6)","(27, 7)",South,"['(27, 7)', '(27, 5)']","['(27, 6)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","['(27, 5)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), ... (+150 more)]",37,31,68
191,"(27, 5)","(27, 6)",South,"['(27, 6)', '(27, 4)']","['(27, 5)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","['(27, 4)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), ... (+151 more)]",38,30,68
192,"(27, 4)","(27, 5)",South,"['(27, 5)', '(27, 3)']","['(27, 4)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","['(27, 3)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+152 more)]",39,29,68
193,"(27, 3)","(27, 4)",South,"['(27, 4)', '(27, 2)']","['(27, 3)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","['(27, 2)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+153 more)]",40,28,68
194,"(27, 2)","(27, 3)",South,"['(27, 3)', '(27, 1)', '(26, 2)']","['(27, 2)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)']","['(27, 1)', '(5, 14)', '(26, 2)', '(33, 4)', '(6, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+154 more)]",41,27,68
195,"(27, 1)","(27, 2)",South,"['(27, 2)', '(28, 1)']","['(27, 1)', '(5, 14)', '(26, 2)', '(33, 4)', '(6, 3)', '(6, 12)']","['(26, 2)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)', '(28, 1)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+155 more)]",42,26,68
196,"(26, 2)","(27, 2)",West,"['(27, 2)', '(25, 2)']","['(26, 2)', '(5, 14)', '(6, 12)', '(33, 4)', '(6, 3)', '(28, 1)']","['(25, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+156 more)]",42,26,68
