iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
74,"(10, 12)","(10, 13)",South,"['(10, 13)', '(10, 11)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+13 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+14 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (10, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), ... (+34 more)]",72,0,72
75,"(10, 11)","(10, 12)",South,"['(10, 12)', '(10, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+14 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+15 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (10, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (10, 11), (11, 16), ... (+35 more)]",73,0,73
76,"(10, 10)","(10, 11)",South,"['(10, 11)', '(11, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+15 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+16 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (10, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (10, 11), (11, 16), ... (+36 more)]",74,0,74
77,"(11, 10)","(10, 10)",East,"['(12, 10)', '(10, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+16 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+17 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), (16, 16), ... (+37 more)]",75,0,75
78,"(12, 10)","(11, 10)",East,"['(12, 11)', '(11, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+16 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+17 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), ... (+38 more)]",76,0,76
79,"(12, 11)","(12, 10)",North,"['(12, 12)', '(12, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+16 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+17 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), ... (+39 more)]",77,0,77
80,"(12, 12)","(12, 11)",North,"['(12, 13)', '(12, 11)', '(13, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+16 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+18 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), (1, 9), ... (+40 more)]",78,0,78
81,"(13, 12)","(12, 12)",East,"['(14, 12)', '(12, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+18 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+19 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), (10, 12), ... (+41 more)]",79,0,79
82,"(14, 12)","(13, 12)",East,"['(14, 11)', '(15, 12)', '(13, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+18 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+20 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), ... (+42 more)]",80,0,80
83,"(15, 12)","(14, 12)",East,"['(16, 12)', '(14, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+19 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+20 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), (3, 16), ... (+43 more)]",81,0,81
84,"(16, 12)","(15, 12)",East,"['(17, 12)', '(15, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+19 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+20 more)]","[(21, 16), (4, 9), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), (14, 16), ... (+44 more)]",82,0,82
85,"(17, 12)","(16, 12)",East,"['(17, 13)', '(18, 12)', '(16, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+19 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+21 more)]","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), (3, 7), ... (+45 more)]",83,0,83
86,"(18, 12)","(17, 12)",East,"['(19, 12)', '(17, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+20 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+21 more)]","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), ... (+46 more)]",84,0,84
87,"(19, 12)","(18, 12)",East,"['(19, 11)', '(20, 12)', '(18, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+20 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+22 more)]","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), (12, 10), ... (+47 more)]",85,0,85
88,"(20, 12)","(19, 12)",East,"['(20, 11)', '(21, 12)', '(19, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+21 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+23 more)]","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (20, 12), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), ... (+48 more)]",86,0,86
89,"(21, 12)","(20, 12)",East,"['(22, 12)', '(20, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+22 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+23 more)]","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (20, 12), (4, 13), (8, 13), (10, 10), (1, 7), (1, 16), ... (+49 more)]",87,0,87
90,"(22, 12)","(21, 12)",East,"['(23, 12)', '(21, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+22 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+23 more)]","[(21, 16), (4, 9), (17, 12), (8, 9), (1, 15), (6, 11), (8, 11), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (22, 12), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (34, 16), (3, 10), (5, 16), (9, 14), (1, 12), (18, 16), (7, 16), (22, 16), (14, 12), (4, 11), (9, 16), (24, 16), (13, 16), (1, 14), (16, 12), (20, 12), (4, 13), (8, 13), (10, 10), (1, 7), ... (+50 more)]",88,0,88
