iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
154,"(17, 4)","(18, 4)",West,"['(18, 4)', '(16, 4)']","['(17, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","['(16, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+114 more)]",17183082810,0,17183082810
155,"(16, 4)","(17, 4)",West,"['(17, 4)', '(15, 4)']","['(16, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","['(15, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+115 more)]",17183148346,0,17183148346
156,"(15, 4)","(16, 4)",West,"['(15, 3)', '(16, 4)']","['(15, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","['(20, 7)', '(21, 12)', '(15, 3)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+116 more)]",17183181114,0,17183181114
157,"(20, 7)","(19, 7)",East,"['(21, 7)', '(19, 7)']","['(20, 7)', '(21, 12)', '(15, 3)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","['(15, 3)', '(21, 12)', '(20, 10)', '(25, 14)', '(34, 14)', '(20, 4)', '(21, 7)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+117 more)]",17183213882,0,17183213882
158,"(15, 3)","(15, 4)",South,"['(15, 4)', '(15, 2)']","['(15, 3)', '(21, 12)', '(20, 10)', '(25, 14)', '(34, 14)', '(20, 4)', '(21, 7)']","['(15, 2)', '(21, 12)', '(20, 10)', '(25, 14)', '(34, 14)', '(21, 7)', '(20, 4)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+118 more)]",17183213882,0,17183213882
159,"(15, 2)","(15, 3)",South,"['(15, 3)', '(16, 2)', '(14, 2)']","['(15, 2)', '(21, 12)', '(20, 10)', '(25, 14)', '(34, 14)', '(21, 7)', '(20, 4)']","['(14, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+119 more)]",17183246650,0,17183246650
160,"(14, 2)","(15, 2)",West,"['(15, 2)', '(13, 2)']","['(14, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(13, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+120 more)]",17183263034,0,17183263034
161,"(13, 2)","(14, 2)",West,"['(14, 2)', '(12, 2)']","['(13, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(12, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+121 more)]",17183271226,0,17183271226
162,"(12, 2)","(13, 2)",West,"['(13, 2)', '(11, 2)']","['(12, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(11, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+122 more)]",17183275322,0,17183275322
163,"(11, 2)","(12, 2)",West,"['(12, 2)', '(10, 2)']","['(11, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(10, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+123 more)]",17183277370,0,17183277370
164,"(10, 2)","(11, 2)",West,"['(10, 1)', '(11, 2)']","['(10, 2)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(10, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+124 more)]",17183278394,0,17183278394
165,"(10, 1)","(10, 2)",South,"['(10, 2)', '(9, 1)']","['(10, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(9, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+125 more)]",17183279418,0,17183279418
166,"(9, 1)","(10, 1)",West,"['(10, 1)', '(8, 1)']","['(9, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(8, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), ... (+126 more)]",17183279930,0,17183279930
167,"(8, 1)","(9, 1)",West,"['(9, 1)', '(7, 1)']","['(8, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(7, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), ... (+127 more)]",17183280186,0,17183280186
168,"(7, 1)","(8, 1)",West,"['(8, 1)', '(6, 1)']","['(7, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(6, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), ... (+128 more)]",17183280314,0,17183280314
169,"(6, 1)","(7, 1)",West,"['(7, 1)', '(5, 1)']","['(6, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(5, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), ... (+129 more)]",17183280378,0,17183280378
170,"(5, 1)","(6, 1)",West,"['(6, 1)', '(4, 1)']","['(5, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(4, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (5, 1), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), ... (+130 more)]",17183280410,0,17183280410
171,"(4, 1)","(5, 1)",West,"['(5, 1)', '(3, 1)']","['(4, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(3, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (5, 1), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), ... (+131 more)]",17183280426,0,17183280426
172,"(3, 1)","(4, 1)",West,"['(4, 1)', '(2, 1)']","['(3, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(2, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (5, 1), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (3, 1), (34, 16), ... (+132 more)]",17183280434,0,17183280434
173,"(2, 1)","(3, 1)",West,"['(3, 1)', '(1, 1)']","['(2, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(1, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (5, 1), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (3, 1), (34, 16), ... (+133 more)]",17183280438,0,17183280438
174,"(1, 1)","(2, 1)",West,[],"['(1, 1)', '(16, 2)', '(20, 10)', '(21, 12)', '(34, 14)', '(21, 7)', '(20, 4)', '(25, 14)']","['(16, 2)', '(21, 12)', '(20, 10)', '(25, 14)', '(34, 14)', '(21, 7)', '(20, 4)']","[(12, 4), (21, 16), (4, 9), (5, 1), (17, 12), (8, 9), (10, 6), (13, 8), (7, 1), (1, 15), (15, 14), (6, 11), (5, 3), (9, 1), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (3, 1), (34, 16), ... (+134 more)]",17183280440,0,17183280440
