iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
159,"(26, 2)","(27, 2)",West,"['(27, 2)', '(25, 2)']","['(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)']","['(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+119 more)]",42,0,42
160,"(12, 8)","(13, 8)",West,"['(13, 8)', '(11, 8)']","['(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)']","['(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+120 more)]",42,0,42
161,"(8, 14)","(9, 14)",West,"['(8, 13)', '(9, 14)']","['(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)']","['(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+121 more)]",42,0,42
162,"(1, 7)","(1, 8)",South,"['(1, 8)', '(2, 7)']","['(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)']","['(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+122 more)]",42,0,42
163,"(30, 1)","(31, 1)",West,"['(31, 1)', '(29, 1)']","['(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)', '(30, 1)']","['(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)', '(27, 2)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+123 more)]",43,0,43
164,"(28, 1)","(27, 1)",East,"['(29, 1)', '(27, 1)']","['(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)', '(28, 1)']","['(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)', '(27, 2)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+124 more)]",43,0,43
165,"(25, 2)","(26, 2)",West,"['(26, 2)', '(24, 2)']","['(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)', '(25, 2)']","['(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)', '(13, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+125 more)]",43,0,43
166,"(11, 8)","(12, 8)",West,"['(11, 7)', '(12, 8)']","['(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)', '(11, 8)']","['(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+126 more)]",43,0,43
167,"(8, 13)","(8, 14)",South,"['(8, 14)', '(8, 12)']","['(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)', '(8, 13)']","['(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)', '(1, 8)', '(9, 14)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+127 more)]",43,0,43
168,"(2, 7)","(1, 7)",East,"['(3, 7)', '(1, 7)']","['(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)', '(2, 7)']","['(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)', '(31, 1)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+128 more)]",43,0,43
169,"(29, 1)","(28, 1)",East,"['(30, 1)', '(28, 1)']","['(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)', '(29, 1)']","['(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)', '(24, 2)', '(26, 2)', '(27, 1)', '(29, 1)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+129 more)]",44,0,44
170,"(24, 2)","(25, 2)",West,"['(25, 2)', '(23, 2)']","['(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)', '(24, 2)']","['(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+130 more)]",44,0,44
171,"(11, 7)","(11, 8)",South,"['(11, 8)', '(11, 6)']","['(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)', '(11, 7)']","['(11, 6)', '(11, 8)', '(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)', '(8, 12)', '(8, 14)', '(12, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), ... (+131 more)]",44,0,44
172,"(8, 12)","(8, 13)",South,"['(8, 13)', '(8, 11)']","['(11, 6)', '(11, 8)', '(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)', '(8, 12)']","['(8, 11)', '(8, 13)', '(11, 6)', '(11, 8)', '(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), ... (+132 more)]",44,0,44
173,"(3, 7)","(2, 7)",East,"['(4, 7)', '(2, 7)']","['(8, 11)', '(8, 13)', '(11, 6)', '(11, 8)', '(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)', '(3, 7)']","['(2, 7)', '(4, 7)', '(8, 11)', '(8, 13)', '(11, 6)', '(11, 8)', '(23, 2)', '(25, 2)', '(28, 1)', '(30, 1)', '(1, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), ... (+133 more)]",44,0,44
174,"(23, 2)","(24, 2)",West,"['(24, 2)', '(22, 2)']","['(2, 7)', '(4, 7)', '(8, 11)', '(8, 13)', '(11, 6)', '(11, 8)', '(23, 2)']","['(22, 2)', '(24, 2)', '(2, 7)', '(4, 7)', '(8, 11)', '(8, 13)', '(11, 6)', '(11, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), ... (+134 more)]",45,0,45
175,"(11, 6)","(11, 7)",South,"['(11, 7)', '(10, 6)']","['(22, 2)', '(24, 2)', '(2, 7)', '(4, 7)', '(8, 11)', '(8, 13)', '(11, 6)']","['(10, 6)', '(11, 7)', '(22, 2)', '(24, 2)', '(2, 7)', '(4, 7)', '(8, 11)', '(8, 13)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), ... (+135 more)]",45,0,45
176,"(8, 11)","(8, 12)",South,"['(8, 12)', '(8, 10)']","['(10, 6)', '(11, 7)', '(22, 2)', '(24, 2)', '(2, 7)', '(4, 7)', '(8, 11)']","['(8, 10)', '(8, 12)', '(10, 6)', '(11, 7)', '(22, 2)', '(24, 2)', '(2, 7)', '(4, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), ... (+136 more)]",45,0,45
177,"(4, 7)","(3, 7)",East,"['(4, 8)', '(3, 7)']","['(8, 10)', '(8, 12)', '(10, 6)', '(11, 7)', '(22, 2)', '(24, 2)', '(2, 7)', '(4, 7)']","['(3, 7)', '(4, 8)', '(8, 10)', '(8, 12)', '(10, 6)', '(11, 7)', '(22, 2)', '(24, 2)', '(2, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), ... (+137 more)]",45,0,45
178,"(22, 2)","(23, 2)",West,"['(23, 2)', '(21, 2)']","['(3, 7)', '(4, 8)', '(8, 10)', '(8, 12)', '(10, 6)', '(11, 7)', '(22, 2)']","['(21, 2)', '(23, 2)', '(3, 7)', '(4, 8)', '(8, 10)', '(8, 12)', '(10, 6)', '(11, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), ... (+138 more)]",46,0,46
179,"(10, 6)","(11, 6)",West,"['(11, 6)', '(9, 6)']","['(21, 2)', '(23, 2)', '(3, 7)', '(4, 8)', '(8, 10)', '(8, 12)', '(10, 6)']","['(9, 6)', '(11, 6)', '(21, 2)', '(23, 2)', '(3, 7)', '(4, 8)', '(8, 10)', '(8, 12)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), ... (+139 more)]",46,0,46
180,"(8, 10)","(8, 11)",South,"['(8, 11)', '(8, 9)']","['(9, 6)', '(11, 6)', '(21, 2)', '(23, 2)', '(3, 7)', '(4, 8)', '(8, 10)']","['(8, 9)', '(8, 11)', '(9, 6)', '(11, 6)', '(21, 2)', '(23, 2)', '(3, 7)', '(4, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), ... (+140 more)]",46,0,46
181,"(4, 8)","(4, 7)",North,"['(4, 9)', '(4, 7)']","['(8, 9)', '(8, 11)', '(9, 6)', '(11, 6)', '(21, 2)', '(23, 2)', '(3, 7)', '(4, 8)']","['(4, 7)', '(4, 9)', '(8, 9)', '(8, 11)', '(9, 6)', '(11, 6)', '(21, 2)', '(23, 2)', '(3, 7)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), ... (+141 more)]",46,0,46
182,"(21, 2)","(22, 2)",West,"['(22, 2)', '(20, 2)']","['(4, 7)', '(4, 9)', '(8, 9)', '(8, 11)', '(9, 6)', '(11, 6)', '(21, 2)']","['(20, 2)', '(22, 2)', '(4, 7)', '(4, 9)', '(8, 9)', '(8, 11)', '(9, 6)', '(11, 6)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), ... (+142 more)]",47,0,47
183,"(9, 6)","(10, 6)",West,"['(10, 6)', '(8, 6)']","['(20, 2)', '(22, 2)', '(4, 7)', '(4, 9)', '(8, 9)', '(8, 11)', '(9, 6)']","['(8, 6)', '(10, 6)', '(20, 2)', '(22, 2)', '(4, 7)', '(4, 9)', '(8, 9)', '(8, 11)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), ... (+143 more)]",47,0,47
184,"(8, 9)","(8, 10)",South,"['(8, 10)', '(8, 8)']","['(8, 6)', '(10, 6)', '(20, 2)', '(22, 2)', '(4, 7)', '(4, 9)', '(8, 9)']","['(8, 8)', '(8, 10)', '(8, 6)', '(10, 6)', '(20, 2)', '(22, 2)', '(4, 7)', '(4, 9)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), ... (+144 more)]",47,0,47
185,"(4, 9)","(4, 8)",North,"['(4, 10)', '(4, 8)']","['(8, 8)', '(8, 10)', '(8, 6)', '(10, 6)', '(20, 2)', '(22, 2)', '(4, 7)', '(4, 9)']","['(4, 8)', '(4, 10)', '(8, 8)', '(8, 10)', '(8, 6)', '(10, 6)', '(20, 2)', '(22, 2)', '(4, 7)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+145 more)]",47,0,47
186,"(20, 2)","(21, 2)",West,"['(21, 2)', '(19, 2)']","['(4, 8)', '(4, 10)', '(8, 8)', '(8, 10)', '(8, 6)', '(10, 6)', '(20, 2)']","['(19, 2)', '(21, 2)', '(4, 8)', '(4, 10)', '(8, 8)', '(8, 10)', '(8, 6)', '(10, 6)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+146 more)]",48,0,48
187,"(8, 6)","(9, 6)",West,"['(9, 6)', '(7, 6)']","['(19, 2)', '(21, 2)', '(4, 8)', '(4, 10)', '(8, 8)', '(8, 10)', '(8, 6)']","['(7, 6)', '(9, 6)', '(19, 2)', '(21, 2)', '(4, 8)', '(4, 10)', '(8, 8)', '(8, 10)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+147 more)]",48,0,48
188,"(8, 8)","(8, 9)",South,"['(8, 9)', '(7, 8)']","['(7, 6)', '(9, 6)', '(19, 2)', '(21, 2)', '(4, 8)', '(4, 10)', '(8, 8)']","['(7, 8)', '(8, 9)', '(7, 6)', '(9, 6)', '(19, 2)', '(21, 2)', '(4, 8)', '(4, 10)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+148 more)]",48,0,48
189,"(4, 10)","(4, 9)",North,"['(4, 11)', '(4, 9)', '(3, 10)']","['(7, 8)', '(8, 9)', '(7, 6)', '(9, 6)', '(19, 2)', '(21, 2)', '(4, 8)', '(4, 10)']","['(3, 10)', '(4, 9)', '(4, 11)', '(7, 8)', '(8, 9)', '(7, 6)', '(9, 6)', '(19, 2)', '(21, 2)', '(4, 8)']","[(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+149 more)]",48,0,48
